consumer_id,timestamp,voltage_v,current_a,power_factor,energy_consumption_kwh,peak_load_kw,theft_label,hour_of_day,meter_reading_kwh,anomaly_score
0087140489,2026-05-03T20:09:12.915Z,217.5,42.72,0.93,4.06,5.2,0,0,5681.56,14.7
3585699418,2025-08-27T22:55:34.548Z,234.3,11.39,0.72,8.01,4.63,0,10,2215.09,84.4
7798606271,2026-01-14T13:40:29.741Z,222.3,14.62,0.67,1.67,0.36,0,1,2923.98,91.1
3136329119,2025-11-01T22:23:17.152Z,232.7,37.69,0.68,6.02,1.83,0,1,7996.44,34.1
4202837277,2025-09-28T15:47:56.849Z,226.2,4.71,0.72,8.94,5.61,1,13,3086.01,57.8
6804681667,2025-11-07T23:59:35.289Z,212.9,17.01,0.8,6.98,2.55,0,2,3799.85,57.3
1209221631,2026-04-30T20:16:27.500Z,231.9,1.99,0.85,3.62,0.92,1,5,4510.14,47
4824533497,2025-11-25T09:22:20.247Z,223.8,2.79,0.98,1.96,3.41,1,15,5223.39,44.8
9519696764,2026-01-17T08:04:25.775Z,225.5,6.05,0.76,2.79,4.08,0,3,1591.31,36.6
8256025698,2025-12-09T03:11:37.363Z,211.8,52,0.76,7.65,0.52,0,19,621.06,74.6
7075808289,2026-06-10T19:30:40.011Z,247,35.79,0.8,3.68,5.09,0,18,4510.77,4.4
2382367840,2025-07-20T17:41:40.148Z,216.3,44.07,0.82,5.77,3.51,1,0,8629.97,86.5
0541388113,2025-12-22T16:16:10.186Z,246.5,40.06,0.94,3.12,1.39,0,20,8938.38,92.6
7624036726,2025-10-15T13:13:03.857Z,218.2,57.08,0.66,5.3,0.6,1,8,5643.15,27
9876723280,2025-12-26T22:07:56.488Z,216.9,3.12,0.83,0.74,5.98,1,10,6269.51,95.7
6169266986,2025-09-27T10:46:15.326Z,243.8,39.94,0.81,8.65,2.75,0,6,5830.83,2.2
9720460950,2025-09-28T09:07:41.408Z,240.5,29.7,0.63,5.46,0.99,1,1,1060.66,47.3
5603210271,2026-06-16T00:04:22.294Z,214.3,1.56,0.78,2.35,2.32,1,7,4561.08,27.9
2790615231,2026-01-17T08:31:16.462Z,247.2,52.78,0.82,7.09,5.82,1,18,4316.24,56.8
7094808843,2025-10-03T19:06:19.090Z,219,44.7,0.98,8.58,3.99,0,6,1179.95,40.2
0848728485,2026-04-26T06:58:41.130Z,226.8,56.61,0.78,5.01,2.45,0,6,4963.5,67.1
7491368739,2025-12-30T17:17:05.381Z,248.6,54.35,0.97,8.61,0.74,0,9,3219.73,4.8
4152718874,2025-09-20T08:51:06.884Z,232.4,19.14,0.65,4.12,1.57,1,10,6400.75,93.3
7645886641,2025-09-02T11:11:09.188Z,213.9,35.04,0.88,4.47,0.23,1,2,7590.12,19.3
7278675592,2025-09-29T06:24:00.314Z,211.3,50.88,0.97,4.81,3.08,1,22,2562.16,57.3
2446666450,2025-09-13T06:12:54.429Z,241.7,58.36,1,11.41,3.74,0,2,4807.57,14.6
2944923488,2026-02-05T23:11:42.381Z,236.5,1.69,0.78,10.65,5.92,1,8,7236.66,60.6
4362974481,2025-08-09T23:10:45.274Z,211.4,13.68,0.76,9.71,5.77,0,19,834.69,98.8
8644203347,2026-04-29T03:58:12.692Z,241.7,18.29,0.95,3.07,5.95,0,0,1705.55,77.8
9537455674,2025-07-29T00:07:09.828Z,237,56.94,0.77,10.55,3.27,0,9,1710.45,38.9
1542410028,2026-04-16T14:26:20.354Z,222,11.82,0.99,0.08,3.4,0,17,8382.38,49.1
7232330102,2025-07-22T06:48:02.042Z,222,16.33,0.94,7.93,4.44,1,3,6482.02,62.7
2160173847,2026-06-12T22:00:31.201Z,244.9,31.31,0.76,1.12,4.14,1,4,8142.53,94.4
8856376945,2026-06-06T21:10:37.608Z,227.1,17.46,0.85,1.41,4.32,0,18,3795.63,5.4
1621508202,2025-09-29T20:51:20.016Z,213.5,57.24,0.7,7.55,5.26,0,0,5903.39,84
6463107619,2025-07-25T10:36:30.259Z,238.9,22.43,0.78,9.26,2.75,1,20,9178.83,91.5
3682631700,2025-08-30T10:33:34.477Z,224.7,43.28,0.64,9.86,4.99,0,23,3558.52,22.6
7970269386,2025-11-08T06:43:13.824Z,220,20.68,0.6,8.46,1.83,0,5,7543.95,68
8134126148,2026-02-13T20:46:15.903Z,217.2,5.8,0.86,0.49,1.88,1,0,2172.9,99.4
2276126300,2026-05-14T02:12:57.393Z,248.1,14.45,0.79,8.02,1.51,1,15,7396.3,23.7
2103603269,2025-10-14T08:51:09.650Z,223.4,25.84,0.85,3.46,1.4,0,3,9726.55,9.6
4041629106,2025-07-16T02:50:33.154Z,224.7,5.05,0.77,11.84,4.22,1,7,8055.17,66.3
3277527534,2026-01-25T02:47:40.752Z,217.4,48.22,0.64,5.68,0.5,0,22,2147.95,52.7
6472260910,2025-11-04T21:21:34.811Z,225.6,5.24,0.84,5.96,4.89,0,22,515.68,0.9
4181323481,2026-01-03T22:01:09.343Z,220.7,21.55,0.68,3.07,4.65,0,1,7075.76,92.6
7260267543,2026-02-21T19:36:57.259Z,230.6,39.62,0.8,11.99,1.94,0,13,4460.03,70.2
7728177893,2025-09-21T19:49:09.004Z,234.5,49.24,0.72,3.49,5.37,1,7,760.73,0.2
2679477510,2025-07-04T22:49:36.825Z,242.9,42.36,0.67,6.79,4.34,0,7,8958.65,20.5
8526201845,2026-01-16T18:22:04.673Z,226.4,10.4,0.73,4.01,1.93,1,15,3949.74,79.3
4455207079,2026-04-02T07:16:14.784Z,227.4,24.75,0.76,2.06,5.93,0,16,9036.28,81.9
7305958704,2026-01-14T01:12:25.797Z,225.9,26.26,0.97,8.26,3.78,0,22,4740.03,7.3
5089183060,2026-03-13T03:39:46.793Z,247.2,55.69,0.96,3.02,2.86,0,3,8985.22,51
5584102027,2026-01-27T00:59:50.305Z,226.8,2.53,0.71,8.9,3.16,0,7,9727.83,60.4
1746368628,2025-10-12T07:36:43.096Z,211.6,8.14,0.91,8.96,0.8,1,16,9394.67,0
7319814732,2026-03-22T10:34:28.660Z,218.4,12.72,0.83,0.69,3.01,0,5,5478.66,86.3
9208501820,2026-02-28T17:42:57.325Z,249.5,51.68,0.78,11.67,5.23,1,19,4415.34,67.9
4324041432,2026-06-12T14:08:03.376Z,210.1,58.9,0.84,10.85,1.95,1,18,5450.8,80.5
5821456246,2025-09-06T03:23:39.162Z,222.3,23.81,0.82,2.57,5.86,0,3,9806.51,48.9
0889983410,2026-04-29T00:54:13.842Z,215,44.84,0.68,9.56,4.5,1,0,7595.54,27
0159915570,2026-03-11T16:07:41.639Z,213.6,8.74,0.79,11.52,4.91,0,12,5075.69,54.1
6774376361,2025-10-10T22:59:09.900Z,225.1,32.31,0.98,4.28,3.94,0,16,4613.46,31
3723444544,2025-09-25T20:17:44.441Z,222.7,25.28,0.86,2.04,3.11,0,0,4461.89,49.6
4279185347,2026-04-07T09:34:50.263Z,245.7,24.8,0.94,7.59,5.32,1,11,3997.91,2
1904275119,2025-10-14T23:34:30.459Z,246.7,12.91,0.87,7.87,4.62,0,15,7839.65,34.7
0555681735,2025-07-18T19:55:20.207Z,225.8,13.33,0.82,8.69,5.55,0,22,853.76,2.5
5561570884,2026-01-06T15:48:47.440Z,215.2,17.43,0.78,0.71,2.06,0,9,1795.2,1.7
7150322583,2025-12-10T07:54:55.600Z,226.9,14.5,0.63,8.91,1.22,1,10,91.35,58.9
4444199196,2026-04-03T17:28:11.734Z,238.2,44.68,0.77,11.71,1.92,0,2,4035.61,93.9
0484528089,2025-09-07T08:13:55.637Z,248.5,54.5,0.81,0.91,1.19,0,14,3460.23,28.1
3739792612,2026-02-08T11:27:10.862Z,216.8,45.73,0.68,8.2,2.03,1,20,174.52,27.5
7105849214,2025-07-21T04:28:33.828Z,240.7,57.44,0.88,10.27,4.24,0,15,699.49,40.3
4023245566,2025-07-14T14:01:46.710Z,214.1,59.67,0.98,10.84,0.39,0,16,459.6,81.2
8500403916,2025-07-09T03:59:29.610Z,214.7,35.45,0.63,3.52,0.22,0,22,5005.64,71.7
1759899970,2025-08-07T00:09:54.397Z,244.7,39.42,0.71,10.99,3.64,1,10,1802.74,89.4
8539995303,2025-07-12T06:29:18.212Z,246.6,55.49,0.71,3.91,1.65,1,22,4979.91,75.8
8688739845,2026-03-08T21:14:48.156Z,233,33.62,0.96,4.83,3.99,1,1,1740.85,69.9
9803030441,2026-01-11T07:58:00.589Z,228.8,27.22,0.72,8.49,5.33,0,4,3941.39,18.3
0048123189,2025-11-27T20:56:17.658Z,215.8,28.04,0.93,7.35,1.42,0,17,8705.32,11.5
6278078048,2025-12-23T17:44:47.540Z,212.9,7.6,0.97,4.71,4.65,0,13,7649.35,75.8
3985694395,2025-09-13T20:21:06.497Z,223.5,20.48,0.7,11.84,3.6,1,12,6198.57,92
7141194584,2025-11-11T19:04:30.481Z,226.5,57.84,1,11.12,3.43,0,6,3383.91,9.1
7414008315,2026-03-23T20:55:30.425Z,247.6,33.45,1,7.19,1.03,0,7,7825.7,87.6
9425660307,2026-01-23T22:54:17.659Z,227.5,31.78,0.97,11.02,4.47,0,5,1000.45,1.5
7291875638,2026-05-22T17:04:59.135Z,225.4,48.58,0.69,5.43,3.12,0,6,7129.76,38.8
7471907471,2025-08-24T15:29:51.527Z,229.3,21.34,0.62,5.58,3.21,0,13,1177.93,91.6
7753166598,2025-08-28T00:18:05.842Z,220.7,57.82,0.79,9.5,5.68,1,7,4565.13,63.1
7228364672,2026-02-20T17:49:02.722Z,215.1,1.57,0.63,0.47,4.5,1,18,9788.12,19.6
6367761137,2025-10-28T03:42:09.333Z,225.5,57.39,0.61,0.14,0.57,1,22,5243.69,18.5
0728139788,2025-10-27T07:14:11.254Z,212,9.69,0.72,4.43,0.92,0,11,3918.69,22.8
2799775931,2026-01-12T10:21:00.328Z,216.4,36.05,0.81,3.37,1.18,0,7,359.29,61.7
7277859408,2025-06-27T14:20:15.233Z,247.3,4.82,0.62,5.46,4.6,0,14,2036.37,87.5
9307997998,2026-01-10T20:28:21.520Z,248.1,26.87,1,5.48,3.91,1,13,2608.88,55.3
1856909297,2025-11-28T15:25:16.986Z,219.5,18.23,0.61,1.46,2.35,1,5,8199.34,73.9
8912531389,2025-11-29T23:18:06.154Z,235.4,40.43,0.61,7.46,0.78,0,12,3892.77,53.5
5300896474,2025-10-22T11:19:24.525Z,238.9,28.54,0.85,5.61,0.27,0,23,2020.22,64.7
6564629718,2026-04-27T20:18:56.593Z,249.3,46.36,0.64,5.15,4.5,0,18,6372.97,63.8
2300947137,2026-06-12T01:44:06.115Z,238.8,53.75,0.87,9.25,4.65,1,8,7183.15,19.9
4687211787,2025-12-31T15:36:14.724Z,214.8,18.1,0.81,6.18,5.63,0,16,1501.32,44.2
9770759123,2026-01-26T14:59:01.993Z,241.3,27.98,0.62,5.26,5.65,0,13,8235.83,88.8
2305224385,2026-01-19T22:37:27.441Z,249.1,35.28,0.99,9.32,0.55,1,8,4584.06,42.9
6843539862,2025-10-21T01:26:40.231Z,217.2,50.78,0.82,2.75,3.55,0,19,1418.48,44.8
3682544139,2025-11-26T13:55:14.952Z,235,16.85,0.74,1.84,5.33,1,5,9756.82,92.2
9059203020,2025-10-25T20:02:19.404Z,227.3,45.55,0.95,7.56,0.2,0,8,2547.85,62.4
3214543271,2026-03-07T22:14:27.585Z,214.5,40.33,0.81,2.25,4.89,0,9,945.78,33.9
6433215572,2025-07-01T12:01:23.204Z,226.9,21.9,0.78,0.23,0.65,1,20,5814.29,86.1
6330841147,2026-06-13T20:25:40.109Z,244.7,41.1,0.98,9.04,3.75,1,23,2266.83,85.5
3681587631,2025-10-21T11:54:56.019Z,244.2,53.68,0.7,11.33,3.96,0,10,4725.52,83
6676595377,2025-08-28T12:24:04.773Z,214.6,36.71,0.77,1.25,1.88,0,11,537.65,29.7
7440132785,2025-12-07T11:39:59.188Z,245.4,5.98,0.9,2.06,1.78,1,2,6340.26,16.1
1114072474,2025-07-24T10:50:40.410Z,214.3,53.64,0.61,1.76,3.09,1,3,2473.01,72.2
5739524127,2025-10-05T13:15:06.098Z,241,28.13,0.7,1.45,4.46,1,3,8965.63,75.1
2051525680,2025-08-22T02:28:43.388Z,248.8,38.46,0.61,6.25,4.65,1,13,3224.34,21.7
6788401205,2025-07-26T20:05:00.441Z,223.8,8.93,0.94,6.84,1,1,21,5637.32,5.2
4761837977,2025-08-01T03:15:38.699Z,247.9,7.52,0.69,0.87,1.39,1,16,6588.64,1.4
7066336511,2025-08-24T03:24:05.112Z,249.5,0.88,0.97,1.88,1.4,1,3,8195.56,47.1
4563665333,2026-05-06T07:23:49.838Z,239.5,30.27,0.97,8.95,0.41,1,7,1396.59,30.4
2926938857,2026-04-27T21:13:51.953Z,231.6,57.53,0.98,8.36,1.34,1,1,5057.27,65.5
8030556866,2025-06-19T23:05:34.507Z,229.7,4.72,0.92,3.56,4.95,0,23,3156.72,12.3
3330202378,2026-01-01T08:26:44.410Z,238.2,25.4,0.88,1.82,0.42,0,19,1277.61,4.2
2800571984,2026-05-19T17:03:46.041Z,211.5,23.47,0.96,9.42,5.5,1,20,9624.29,68.2
3232836966,2026-03-16T22:20:13.031Z,223.7,37.31,0.82,4.11,1.62,1,8,9389.7,7.8
1948073901,2026-03-26T10:51:32.516Z,222,41.76,0.93,11.83,3.1,0,10,7961.14,79.8
4009028349,2025-11-08T11:43:03.950Z,219.3,58.21,0.72,3.78,5.58,1,18,3700.08,71
0147921250,2025-08-01T12:14:59.736Z,244.3,41.22,1,5.77,4.1,0,18,1612.46,80.1
0400843867,2025-08-12T23:43:30.052Z,225.9,10.06,0.94,6.37,0.58,1,0,9128.1,11.8
9509350998,2026-03-08T14:03:03.256Z,231.9,7.53,0.68,8.86,2.96,1,10,5403.07,75.9
8936812552,2025-08-17T14:24:45.531Z,215,54.85,0.94,1.04,1.78,1,8,2380.42,28.7
0634588818,2025-09-26T05:59:16.505Z,244.3,27.78,0.81,1.05,4.62,1,3,9751.45,87.8
5972386419,2026-04-02T17:11:27.286Z,229.7,11.68,0.88,8.77,3.68,0,23,3201.53,15.4
4302201801,2026-04-18T09:33:12.690Z,238.4,22.27,0.94,4.86,5.1,1,14,9695.7,72.4
0403460095,2025-12-05T11:07:32.294Z,230,5.79,0.65,8.1,0.5,0,22,1892.12,58.8
4327900697,2025-12-18T11:04:13.057Z,249.5,33.57,0.98,3.36,0.55,0,22,8011.84,54.9
2797114170,2025-08-29T00:52:33.234Z,220,21.2,0.8,0.07,1.54,0,3,4264.65,83.9
7633672133,2026-01-06T12:50:21.778Z,224.2,40.28,0.79,9.87,1.65,0,22,5482.79,45.4
0506271909,2026-04-05T07:49:17.228Z,232.6,53.19,0.85,3.47,2.74,1,22,6013.98,24.1
8901147869,2025-08-04T01:47:27.942Z,243.8,35.01,0.75,9.69,0.36,0,18,3832.37,61.7
2651456614,2025-11-26T01:48:10.758Z,236.5,14.8,0.91,8.9,1.59,0,1,3079.78,53.2
6309101858,2026-06-10T17:02:58.649Z,223.8,0.71,0.62,5.48,5.64,0,3,5700.32,85.7
2818465062,2026-06-04T18:06:38.281Z,235.8,31.62,0.94,5.37,1.71,0,14,3355.31,44.4
9446298024,2026-06-09T10:54:07.387Z,248.1,10.87,0.7,9.48,5.21,1,18,5345.02,17.3
7150546132,2025-07-02T07:37:55.052Z,245.8,47.68,0.94,1.84,1.12,0,6,9660.15,95.1
6751359481,2025-12-22T01:29:25.878Z,233.6,17.9,0.84,0.92,4.27,1,5,4909.14,16.9
2724824564,2025-08-18T07:16:53.983Z,240.6,35.17,0.6,7.24,0.74,1,8,6705.19,22
2225405834,2025-07-17T12:28:30.496Z,230.6,8.61,0.81,2.1,3.2,1,3,805.73,78.7
5364512931,2025-09-18T14:42:07.939Z,215.2,28.74,0.62,1.48,2.43,0,10,4333.35,45.7
2264516083,2025-08-10T04:29:54.255Z,223.3,51.16,0.86,3.41,5,0,17,944.48,61.7
5325022688,2025-08-13T19:23:00.413Z,213,6.09,0.98,2.68,3.06,1,1,4204.55,79.3
1375855407,2025-11-15T08:50:17.130Z,228.9,52.63,0.71,2.17,1.37,1,7,6025.69,62.6
8413208071,2026-03-05T19:14:45.304Z,212.8,42.03,0.82,4.29,1.74,1,14,6313.55,92.9
6586365508,2025-08-21T01:10:08.583Z,216.6,35.69,0.67,11.83,2.58,1,2,1546.63,59.5
5004124831,2025-12-12T04:17:32.888Z,247.1,15.72,0.71,5.33,0.58,1,1,4212.25,21
1344104783,2026-05-25T21:43:42.024Z,227,28.41,0.75,11.3,4.41,1,19,7052.58,20.6
1526333612,2025-12-01T14:19:46.610Z,244,2.7,0.61,2.93,4.18,0,14,33.04,33.9
6315955762,2026-02-24T18:16:15.719Z,241.8,19.16,0.68,8.23,4.07,1,21,9202.51,53.9
9853450033,2026-05-16T00:32:01.647Z,249.4,17.09,1,11.43,4.81,0,4,1888.57,0.4
9763466444,2025-10-11T15:50:23.080Z,237.6,3.28,0.61,0.19,3.39,1,7,4142.97,36.9
0209534210,2025-11-20T02:26:51.263Z,234.7,14.31,0.74,11.97,3.59,0,6,3349.31,20.4
5529070338,2026-02-18T18:03:14.146Z,213.3,31.61,0.93,6.36,5.63,0,20,4280.11,64.2
2285318435,2025-10-20T12:34:06.333Z,233,27.58,0.6,8.04,2.63,1,22,405.43,59.6
7241401740,2025-10-14T10:19:58.487Z,224,12.25,0.88,0.11,3.39,1,23,4802.39,59.6
7119391947,2026-02-10T21:23:39.086Z,235.9,44.06,0.72,3.24,2.43,1,3,1524.39,12.8
3536169820,2026-03-01T09:58:12.571Z,233,43.79,0.97,1.83,5.51,0,1,2341.24,55.4
4836870140,2026-06-09T14:38:56.364Z,238.6,7.5,0.86,0.33,5.61,1,18,1266.58,4.6
3996395459,2026-03-16T04:50:57.949Z,236.5,2.2,0.74,2.86,3.74,0,12,6934.08,22.1
1507521123,2026-03-20T20:47:26.321Z,211.5,8.37,0.63,2.94,5.77,1,13,8603.78,13.5
9619392647,2026-03-07T05:48:26.215Z,233.6,59.34,0.9,3.33,3.89,1,6,8009.75,2.5
5952413831,2026-01-22T23:14:09.519Z,238.6,45.6,0.7,2.08,0.18,0,22,1063.03,40.7
4779542270,2025-12-03T10:17:27.532Z,244.7,4.86,0.61,11.65,5.67,1,21,6444.91,85.1
6005363922,2025-12-09T03:50:58.124Z,249.1,14.49,0.92,5.74,5.69,0,18,2417.79,51.3
8480781925,2026-06-12T15:29:42.232Z,246.9,7.94,0.84,8.59,3.75,1,18,9412.68,8.7
8223038708,2025-07-12T21:13:12.159Z,234.4,54.5,0.79,2.39,1.38,1,22,2967.92,70.4
1001417964,2026-04-06T18:05:42.476Z,225.7,15.35,0.76,9.41,1.4,1,16,2437.32,1.3
6717139068,2025-10-25T13:41:25.568Z,214.3,56.12,0.84,2.8,1.91,1,18,71.89,65.2
1634993261,2025-07-21T15:57:39.326Z,225.2,49.53,0.75,6.61,1.86,1,15,5785.98,59.2
2958801355,2026-03-28T20:52:50.024Z,233.9,22.28,0.92,5.69,0.4,1,22,4924.67,21.5
7234459399,2026-04-02T12:35:25.323Z,239.7,48.24,0.67,3.26,2.69,0,19,2821.72,15.3
0938126083,2026-06-13T18:51:37.734Z,226.2,25.25,0.75,6.99,0.43,0,19,3998.98,37.9
0483193046,2026-02-12T22:09:54.853Z,237.6,17.28,0.93,2.07,3.95,0,9,2095.57,40.5
2206316263,2025-07-05T00:54:53.124Z,223.8,12.51,0.63,4.8,2.84,1,10,458.45,68.3
4059622998,2025-07-24T20:26:33.367Z,233.3,6.89,0.6,9.06,0.57,0,16,1290.78,52.9
2913541085,2025-09-12T21:13:33.944Z,235.5,44.61,0.93,7.52,1.21,1,16,9528.9,35.8
4982900161,2026-05-16T13:59:41.098Z,247.7,9.21,0.61,3.72,5.9,0,6,8788.6,80.5
2674105044,2025-12-25T00:18:27.544Z,232.8,23.85,0.61,4.2,2.5,0,12,5436.56,96
9277178522,2025-07-11T20:18:10.146Z,228.3,6.38,0.79,10.22,3.99,0,16,4779.15,78.9
8981818260,2025-12-11T16:32:21.576Z,216.7,39.34,0.66,4.05,6,1,11,4559.86,48.5
3279985985,2025-10-11T13:25:29.449Z,214.5,52.99,0.66,3.14,5.01,1,3,6380.51,72.1
8335749902,2025-08-11T10:04:21.326Z,227.7,19.74,1,7.65,3.29,0,4,7751.49,83.1
7026042667,2025-11-29T16:43:18.434Z,239,5.83,0.91,6.9,0.78,1,7,9859.66,43.3
5714118953,2026-01-22T03:12:12.838Z,240.4,21.25,0.97,8.19,1.4,0,20,579.75,77
0140729039,2025-07-02T07:25:10.980Z,228.2,57.15,0.99,3.17,3.72,1,2,2626.39,42.7
6583030551,2025-09-07T19:24:33.917Z,248.8,52.55,0.64,6.75,3.06,1,18,2073.48,66.5
9296329808,2025-10-27T07:39:45.647Z,239.6,57.67,0.89,6.46,2.45,1,2,5179.94,4.1
5882238475,2026-04-25T17:51:14.627Z,239.8,10.62,0.91,9.42,3.12,1,21,6811.98,6.3
3418119306,2026-05-13T02:56:29.857Z,247.1,36.18,0.88,10.73,4.5,0,5,3593.59,67.1
7659615681,2025-11-25T23:37:11.842Z,213.5,12.1,0.61,0.35,5.21,1,14,9518.04,11.7
7538858031,2026-01-09T03:42:04.152Z,247,41.35,0.78,1.88,4.04,1,3,3297.26,35.7
8910699983,2025-08-08T18:35:58.309Z,227.7,56.28,0.66,5.44,1.22,1,17,4133.43,89
9931712290,2025-07-24T16:36:46.629Z,216.6,19.84,0.63,9.73,1.06,1,21,1765.39,16
5148735742,2026-03-23T16:28:04.332Z,213.3,52.49,0.95,8.54,1.09,0,5,7742.49,14
6223820924,2026-01-08T07:56:53.300Z,245.7,59.54,0.82,0.37,2.79,0,12,568.86,64.2
0252206807,2025-09-11T22:51:49.812Z,220.4,7.34,0.82,9.67,4.08,0,1,3790.21,12.4
2846943536,2025-11-17T03:53:11.595Z,238,52.72,0.66,4.1,3.18,1,20,2694.75,93
4360213487,2025-08-14T20:34:36.972Z,244.4,30.45,0.68,7.64,5.6,1,0,1378.84,27
7031308755,2025-06-19T19:42:49.365Z,218.2,46.18,0.6,7.76,3.37,0,20,6432.64,64.9
3176682495,2025-08-26T07:11:28.484Z,242.2,19.12,0.6,3.65,1.37,0,0,719.03,39.5
5458529810,2025-06-26T07:53:24.927Z,237.5,2.66,0.61,2.67,1.89,0,16,3549.07,70.4
5639320195,2026-05-16T05:48:05.869Z,221.4,23.23,0.66,5.34,4.76,1,2,4301.18,51.8
2858427128,2025-06-23T09:29:22.424Z,242.5,7.04,0.83,10.15,5.82,1,20,4375.4,4.2
9702892160,2026-05-10T17:09:12.667Z,230.7,41.62,0.72,5.08,4.09,0,0,6416.06,45.5
9332378461,2026-06-02T00:43:29.656Z,214.5,6.9,0.65,11.85,0.67,0,16,11.4,91.2
0713969046,2026-02-18T12:02:52.412Z,235.6,53.32,0.61,2.73,0.53,1,6,3520.75,11.5
1225551645,2026-01-19T12:46:32.665Z,241.5,17.41,0.86,10.09,5.13,1,12,9831.16,12.1
9683152173,2026-02-05T22:44:00.901Z,245.1,45.27,0.86,7.24,5.74,1,17,3711.66,64.9
2160467282,2025-10-05T23:43:35.669Z,223.7,25.01,0.67,6.6,4.47,1,2,8554.97,40.6
5204978338,2026-06-02T20:52:13.988Z,219.7,10.46,0.7,4.81,2.7,1,1,6705.22,21.5
6262108850,2026-02-23T12:34:45.603Z,237.7,52.75,0.63,7.28,4.29,1,3,4613.02,85
2852420158,2025-08-06T02:08:15.539Z,236.3,2.86,0.79,6.9,2.64,1,16,8460.61,0
8679202257,2025-08-11T13:32:35.762Z,240.5,5.93,0.98,11.5,3.81,0,5,8763.2,32.2
9065183826,2025-10-03T10:48:23.728Z,220.2,44.23,0.74,0.49,3.33,1,9,8099.93,92.2
7291218430,2026-06-02T07:17:37.434Z,216.8,30.38,0.97,5.17,1.4,0,0,2205.1,99.4
6737753455,2026-05-26T22:37:21.081Z,236.3,18.01,0.68,5.47,2.87,1,20,9735.15,79.3
8951884467,2025-08-14T15:16:37.620Z,244.5,41.67,0.85,3.34,3.51,1,17,2927.92,36.6
4788817228,2026-04-19T01:32:31.925Z,233.5,32.7,0.84,1.54,5.45,0,22,4477.77,94.8
1838737456,2026-06-05T18:35:50.634Z,219.9,35.25,0.74,7.28,2.97,0,6,5060.61,55.3
2802784289,2026-06-02T23:32:37.972Z,212.7,34.8,0.65,9.04,1.35,1,1,3917.2,9.7
5215464735,2025-12-04T03:08:04.975Z,241.4,38.82,0.85,4.29,3.88,0,13,8107.17,81.7
4788697164,2025-11-10T07:01:14.350Z,211.9,18.85,0.71,2.62,4.79,0,19,7233.15,37
5889931593,2025-07-19T17:44:09.929Z,248.3,41.81,0.87,9.46,1.82,0,22,3669.34,76.9
2906655536,2026-05-28T03:52:36.759Z,241,22.99,0.92,10.39,4.51,1,4,3559.12,84.6
4921108607,2026-04-17T02:01:08.428Z,219.1,20.19,0.63,7.21,2.11,1,5,4420.56,82.2
6405647038,2025-07-19T09:46:11.971Z,215.5,6.67,0.84,7.47,0.92,1,21,3821.11,41.6
5529938042,2025-06-27T15:30:17.006Z,218.3,13.89,0.98,7.04,4.87,0,11,729.78,3.7
7416825471,2026-03-24T20:27:43.419Z,233.1,26.98,0.73,5.81,4.46,1,1,9833.11,53.9
7374260833,2025-07-12T15:13:08.275Z,239.3,21.4,0.87,11.39,1.45,0,19,8611.56,88.7
5158446777,2025-12-03T14:34:38.361Z,213.4,31.71,0.87,10.84,4.56,1,5,9970.75,18.8
4419959042,2026-01-09T10:22:26.661Z,212.6,27.62,0.62,8.27,3.4,0,7,5636.28,72.5
9680867107,2025-06-28T15:38:53.878Z,219.4,9.16,0.62,11.52,4.8,0,8,8238.79,55.2
6539038278,2025-06-30T10:33:07.964Z,227.5,45.83,0.94,0.94,4.23,0,11,810.6,57.2
2456112554,2025-11-14T02:18:07.432Z,224.1,49.14,0.87,2.38,3.34,1,5,1659.32,19.8
5188867403,2026-03-20T23:04:43.111Z,245.6,44.9,0.66,9.97,0.28,1,4,9861.77,49.5
9604823325,2025-11-30T23:56:31.301Z,223.7,47.95,0.96,5.39,2.68,1,23,8127.82,42.9
8981497373,2025-07-06T22:57:12.242Z,245.1,46.7,0.9,9.71,2.9,1,18,9563.57,3
1075797693,2025-12-29T14:56:19.863Z,234.7,8.58,0.64,3.52,5.87,0,12,5923.09,50.4
5852334554,2025-07-19T10:53:19.372Z,218.3,25.28,0.86,7.01,5.13,0,15,4562.93,6.9
9806432042,2025-07-11T23:23:18.760Z,234,28.24,0.99,6.71,0.16,1,1,4662.29,91.3
0411357696,2025-11-04T04:49:47.132Z,242.4,50.47,0.85,8.44,4.23,1,2,4207.41,87
8724758351,2026-06-08T03:26:51.176Z,219.8,37.75,0.7,11.76,0.58,1,14,5817.41,56
0228391509,2025-12-15T10:06:18.892Z,222.6,29.78,1,3.78,3.23,0,11,8107.12,7.8
4077026772,2026-04-03T14:31:00.387Z,234.7,35.52,0.91,11.38,4.67,1,8,9089.84,13.2
6754943753,2025-10-25T21:20:37.249Z,244.4,9.48,0.69,4.2,2.2,1,20,9328.45,41.4
8054231798,2026-03-30T01:14:28.320Z,215.5,11.83,0.97,7.54,4.36,1,8,5789.14,87.7
9712572716,2025-09-11T04:03:18.249Z,224.9,17.98,0.93,3.89,2.07,0,22,2588.99,48.5
0633771461,2026-03-09T08:36:40.731Z,229.8,22.38,0.99,3.39,1.97,0,11,2210.11,89.2
6029496417,2026-01-30T02:12:34.683Z,218.5,3.4,0.83,11.58,0.61,1,16,575.21,64.7
9769428468,2026-02-24T00:03:34.764Z,241.9,45.21,0.94,7.44,4.28,1,13,1742,70.4
5863745035,2025-08-20T21:06:13.470Z,244.3,14.86,0.84,11.99,2.8,0,16,3902.61,86.5
